Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Rate,Unemployment Rate,House Value,House Construction Year,Monthly Owner Cost,Monthly Rent,Public Transport Rate,Personal Transport Rate,Commute Time Public,Commute Time Car,High School Rate,College Rate,Uneducated Rate,English Language,Spanish Language,White Population Rate,Black Population Rate,Hispanic Population Rate,Asian Population Rate,City,County,Lat,Lng,Housing_units,State
90023,47229.0,31.3,40225.0,13689.0,26.07719833153359,4.130936500878698,355200.0,1944.0,1819.0,1034.0,12.772038912847258,66.81877444589308,108500.0,341015.0,12.420334963687564,2.8181837430392345,3.540197759850939,,,67.70839950030701,0.9718605094327638,96.8133985475026,0.9379830189078744,Los Angeles,Los Angeles County,34.02,-118.2,11259.0,CA
90024,49718.0,22.7,59418.0,42697.0,25.57423870630356,4.565750834707751,1098000.0,1974.0,4001.0,2068.0,4.714578235029716,50.591819407681164,,,2.7112916851039865,15.097147914236292,0.1568848304437025,,,60.07079930809767,2.0917977392493663,12.3516633814715,28.949273904823205,Los Angeles,Los Angeles County,34.07,-118.43,19932.0,CA
90025,47453.0,34.1,78713.0,50487.0,12.21840558025836,4.010283859819189,756200.0,1974.0,3466.0,1808.0,7.915365938258758,65.35206382240722,,,5.097675594799064,29.83162286894401,0.9251259140623354,,,62.345900153836425,3.095694687374876,17.897709312372243,20.6499062229996,Los Angeles,Los Angeles County,34.05,-118.44,23058.0,CA
90026,68609.0,34.6,54342.0,32107.0,21.2668891836348,4.860878310425746,715100.0,1943.0,2575.0,1213.0,14.971297984057458,62.690099844927495,245390.0,668005.0,10.897987144543718,20.08045591686222,2.493841915783644,,,51.09533734641228,3.984899940241076,52.47125012753429,16.368114970339168,Los Angeles,Los Angeles County,34.08,-118.26,26686.0,CA
90027,45616.0,38.0,58344.0,46196.0,15.082427218519818,5.180199929849175,959600.0,1957.0,3386.0,1324.0,10.700699939135728,65.13237979306147,,,11.20878639074009,28.57988425113995,1.854612416695896,,,67.22641178533848,2.475008768853034,20.89398456681866,12.9165205191161,Los Angeles,Los Angeles County,34.13,-118.29,23390.0,CA
90028,31054.0,34.4,40068.0,32587.0,23.98402782250273,7.834739486056547,649200.0,1965.0,3256.0,1273.0,14.052428018908468,54.28126342930812,,,11.624911444580407,28.04791653249179,2.128550267276357,,,56.28904488954724,9.006891221742771,29.4937850196432,9.5833064983577,Los Angeles,Los Angeles County,34.1,-118.33,17126.0,CA
90029,38843.0,35.9,37379.0,22103.0,24.09443142908632,5.125762685683392,608000.0,1956.0,2608.0,1104.0,25.9791184390797,52.22279964095053,246590.0,337590.0,15.109543547099864,15.9385217413691,3.604253018561903,,,38.18448626522153,2.893700280616842,53.74456143964164,17.624797260767707,Los Angeles,Los Angeles County,34.09,-118.29,14723.0,CA
90031,39103.0,35.6,41126.0,18906.0,24.604250313275195,4.217067744162852,432800.0,1943.0,2040.0,1072.0,12.74685816876122,63.35278276481149,123675.0,335280.0,11.541313965680382,8.666854205559675,5.590363910697389,,,36.32457867682786,0.918088126230724,66.7033219957548,23.645244610387948,Los Angeles,Los Angeles County,34.08,-118.22,11903.0,CA
90032,47766.0,33.6,47370.0,19476.0,21.000293095507264,5.250596658711217,419900.0,1952.0,1912.0,1120.0,9.33675852405418,69.78047641289118,93490.0,444250.0,13.174643051542938,7.3232006029393295,3.1235606917053973,,,43.78637524599088,1.5345643344638449,80.54683247498221,9.806138257337857,Los Angeles,Los Angeles County,34.08,-118.18,13521.0,CA
90033,48841.0,30.0,31683.0,13332.0,34.350238529104644,3.0978071702053604,356900.0,1947.0,1763.0,980.0,16.73013999892721,61.98573191010031,150675.0,339085.0,11.695092238078663,4.445035932925206,3.95159804262812,,,71.08167318441474,1.631825720194099,90.1210048934297,5.247640302205115,Los Angeles,Los Angeles County,34.05,-118.21,13690.0,CA
90034,56070.0,33.6,65572.0,42477.0,13.160335295166757,3.5009809167112538,780200.0,1969.0,2847.0,1566.0,8.876600698486612,75.25611175785798,130190.0,659160.0,9.077938291421438,24.241127162475475,1.2199036918138042,,,58.7462100945247,9.800249687890137,27.212413055109685,18.58212948100589,Los Angeles,Los Angeles County,34.03,-118.4,27210.0,CA
90035,29920.0,36.1,76677.0,51296.0,11.306818181818182,3.135026737967914,961200.0,1955.0,3441.0,1815.0,4.260117779726851,74.74627239694274,,,8.529411764705882,25.44451871657754,1.2032085561497323,,,74.80949197860963,7.349598930481283,10.9725935828877,7.279411764705882,Los Angeles,Los Angeles County,34.05,-118.39,14030.0,CA
90036,38116.0,34.4,74279.0,53842.0,11.766712141882676,3.7963060132227935,1153400.0,1945.0,3829.0,2055.0,4.349753913004922,69.43643861127123,38975.0,436355.0,6.005352083114703,33.038618952670795,0.4381362157624094,,,65.49480533109455,4.892958337705951,9.169377689159408,19.55346835974394,Los Angeles,Los Angeles County,34.07,-118.35,19920.0,CA
90037,63238.0,30.1,31045.0,12433.0,36.94139599607831,4.558967709288718,326400.0,1945.0,1853.0,1031.0,18.326947637292463,61.57407407407408,,,13.599418071412758,3.246465732629116,4.073500110692938,,,32.12150921914039,18.058762136689964,78.2425124134223,1.024700338404124,Los Angeles,Los Angeles County,34.0,-118.29,17192.0,CA
90038,27957.0,33.4,36996.0,24758.0,28.457989054619595,5.014844225059913,674300.0,1963.0,2796.0,1161.0,19.803611023123217,62.61640798226164,,,12.376149086096506,17.233608756304324,3.737883177737239,,,41.33133025718067,5.744536252101441,56.0432092141503,5.161498014808456,Los Angeles,Los Angeles County,34.09,-118.33,12812.0,CA
90039,29092.0,38.5,81394.0,45616.0,10.109308400934966,4.465145057060361,717800.0,1943.0,2594.0,1535.0,3.911753800519096,74.6261277963169,,,9.47339474769696,24.84875567166232,1.8389935377423348,,,59.31183830606352,1.567441220954214,38.08263440120995,16.89124157844081,Los Angeles,Los Angeles County,34.12,-118.26,12127.0,CA
90040,12925.0,34.6,43585.0,16510.0,16.154738878143135,4.518375241779497,356600.0,1956.0,1735.0,1056.0,3.2473557246242346,76.58192614585266,,,13.934235976789168,3.528046421663443,4.139264990328821,,,72.02321083172147,1.6170212765957446,94.87040618955513,0.8820116054158608,Los Angeles,Los Angeles County,33.99,-118.15,3397.0,CA
90041,28651.0,39.3,73250.0,35817.0,10.128791316184426,3.567065721964329,647700.0,1945.0,2613.0,1338.0,5.336209996404171,69.48579647608774,34575.0,311370.0,8.624480820913755,21.83518899863879,1.2809326027014765,,,49.02795713936686,1.3367770758437751,37.55889846776727,29.649924958989214,Los Angeles,Los Angeles County,34.13,-118.21,9998.0,CA
90042,63788.0,35.0,55596.0,25401.0,19.37354988399072,4.505549633159842,500300.0,1949.0,2197.0,1216.0,9.854997242676877,69.96139747623836,152610.0,648230.0,13.21721953972534,12.563491565811752,2.650968834263498,,,46.45544616542296,2.629021132501411,66.78372107606447,12.74220856587446,Los Angeles,Los Angeles County,34.11,-118.19,21018.0,CA
90043,44571.0,39.4,41812.0,27437.0,21.08994637768953,6.531152543133428,438200.0,1945.0,2183.0,1070.0,8.694484721550937,75.8122549809355,,,12.784097282986696,9.030535550021314,1.8980951739920573,,,19.57775235018285,60.016602723744136,33.94135200017949,1.229499001592964,Los Angeles,Los Angeles County,33.99,-118.34,17172.0,CA
90044,94680.0,30.8,32278.0,14430.0,34.42754541613857,4.232150401351922,326600.0,1952.0,1796.0,1031.0,12.341947648624668,70.93500443655724,,,16.96134347275032,3.347063793831855,3.0882974228981834,,,26.664554288128432,34.409590198563585,63.38297422898184,0.493240388677651,Los Angeles,Los Angeles County,33.95,-118.29,27479.0,CA
90045,41420.0,35.0,90399.0,48661.0,9.50748430709802,3.8121680347658136,840800.0,1958.0,2999.0,1842.0,3.319826871719312,76.99143567547657,29725.0,436925.0,7.201834862385321,24.154997585707388,0.3573153066151617,,,59.61612747464993,13.264123611781748,17.725736359246742,14.065668759053596,Los Angeles,Los Angeles County,33.96,-118.4,16127.0,CA
90046,51615.0,38.8,65990.0,63973.0,13.265523588104234,4.977235299815945,1047200.0,1962.0,3595.0,1517.0,3.5245438037686423,69.91039799958325,53805.0,668885.0,9.59992250314831,38.4403758597307,0.6083502857696406,,,78.99060350673254,5.192289063256805,10.21602247408699,6.478736801317447,Los Angeles,Los Angeles County,34.11,-118.37,30688.0,CA
90047,48491.0,39.6,42551.0,21712.0,19.92122249489596,6.042358375781073,351500.0,1946.0,1921.0,1157.0,6.751141435387062,79.34130200584825,80060.0,506845.0,18.19925346971603,6.5744158709863685,1.5074962364150049,,,16.355612381679073,64.48000659916273,31.785279742632653,0.8290198181105772,Los Angeles,Los Angeles County,33.95,-118.31,17150.0,CA
90048,22860.0,36.7,85396.0,70123.0,8.495188101487313,4.221347331583552,1078000.0,1960.0,3410.0,1997.0,2.301313061506565,73.56599861782999,,,5.533683289588802,34.32633420822397,0.4943132108486439,,,80.31496062992126,3.079615048118985,8.692038495188102,8.228346456692913,Los Angeles,Los Angeles County,34.07,-118.38,12939.0,CA
90049,36362.0,40.6,121671.0,99599.0,7.312579066057973,2.9948847698146417,1914900.0,1968.0,4001.0,2108.0,3.4646490999217323,71.29141664492565,26665.0,338485.0,3.830922391507618,30.630878389527528,0.3960178208019361,,,84.62955833012485,1.4300643528958803,5.753258896650349,8.712392057642594,Los Angeles,Los Angeles County,34.09,-118.5,18097.0,CA
90056,8014.0,50.3,84438.0,54647.0,6.962815073621163,5.839780384327427,864600.0,1957.0,3140.0,1601.0,0.8881487649181238,82.79211767971135,,,7.898677314699277,17.806338906912902,0.237085101073122,,,17.793860743698527,70.10232093835788,8.32293486398802,5.253306713251809,Los Angeles,Los Angeles County,33.99,-118.37,3518.0,CA
90057,49389.0,34.1,31337.0,15492.0,34.34165502439814,4.946445564801879,378300.0,1960.0,2381.0,957.0,40.80370942812983,37.3637696667063,,,12.9239304298528,10.3423839316447,5.159043511713135,,,30.52704043410476,4.737897102593695,68.94652655449595,19.53471420761708,Los Angeles,Los Angeles County,34.06,-118.28,17247.0,CA
90058,3189.0,23.5,16425.0,9429.0,55.62872373784886,4.107870805895265,321700.0,1942.0,1711.0,590.0,14.001986097318769,62.264150943396224,,,8.184383819379116,1.160238319222327,4.421448730009407,,,55.18971464408906,6.428347444339918,89.99686422075885,1.317027281279398,Los Angeles,Los Angeles County,34.0,-118.21,921.0,CA
90059,47351.0,26.3,37653.0,12208.0,34.2210301788769,5.332516736710946,286700.0,1952.0,1791.0,946.0,8.122130121056712,74.1427634325243,,,13.045131042639015,2.6673143122637324,2.344195476336297,,,36.516652235433256,31.044750902832043,67.08411649173196,0.589216700808853,Los Angeles,Los Angeles County,33.92,-118.25,10617.0,CA
90061,28003.0,29.9,37126.0,14215.0,30.832410813127165,3.556761775524051,298200.0,1955.0,1773.0,1147.0,8.825674690007293,72.73887673231218,,,15.301931935864015,3.3960647073527834,2.6782844695211225,,,36.79962861122023,32.51437345998643,65.08231260936329,0.2821126307895583,Los Angeles,Los Angeles County,33.92,-118.27,7385.0,CA
90062,33627.0,34.6,40018.0,17269.0,23.124275136051388,4.130609331786957,357600.0,1939.0,2026.0,1118.0,12.887563293334258,70.84691683429286,114105.0,326280.0,15.83548933892408,5.471793499271419,3.4258185386742794,,,19.98096767478514,32.827787194813695,63.24084812799239,1.2727867487435691,Los Angeles,Los Angeles County,34.0,-118.31,9795.0,CA
90063,53556.0,31.8,44121.0,16107.0,22.389648218686983,5.32900141907536,350400.0,1946.0,1636.0,1073.0,9.66072205306655,70.87864288821227,106600.0,449965.0,11.97998356860109,3.969676600194189,3.372171185301367,,,40.98140264396146,0.4910747628650385,96.12555082530436,1.33131675255807,Los Angeles,Los Angeles County,34.04,-118.19,14012.0,CA
90064,26007.0,38.5,92194.0,61983.0,9.05140923597493,2.0033068020148423,1052100.0,1954.0,3773.0,1871.0,2.2626768867924527,78.22818396226415,9810.0,249025.0,5.53697081554966,26.581305033260275,0.2499327104241165,,,71.68454646825855,3.81820279155612,12.008305456223324,17.895182066366747,Los Angeles,Los Angeles County,34.04,-118.43,11540.0,CA
90065,48420.0,36.5,58405.0,28540.0,17.604295745559686,4.8182569186286655,604600.0,1952.0,2389.0,1187.0,9.381735198411022,67.31606305202214,97870.0,512585.0,10.74349442379182,14.242048740190004,2.604295745559686,,,52.48451053283767,1.9372160264353573,61.87525815778604,16.150351094589013,Los Angeles,Los Angeles County,34.11,-118.23,15288.0,CA
90066,59747.0,37.1,75209.0,45168.0,10.603042830602371,4.124056437980149,911400.0,1964.0,3082.0,1612.0,7.16652608748042,69.58669719243282,100710.0,600815.0,8.000401693808895,23.76520996870136,0.9824761075869918,,,61.24324233852746,4.098950574924264,30.25591243074966,14.206571041223826,Los Angeles,Los Angeles County,34.0,-118.43,25319.0,CA
90067,2235.0,65.4,123889.0,148638.0,4.832214765100671,1.342281879194631,1066900.0,1977.0,4001.0,2442.0,2.952029520295203,70.35670356703567,,,7.382550335570469,38.702460850111855,0.7606263982102909,,,70.78299776286353,0.7606263982102909,1.342281879194631,24.161073825503355,Los Angeles,Los Angeles County,34.058,-118.414,1808.0,CA
90068,21726.0,40.5,82718.0,81674.0,10.301021817177576,6.55896161281414,1121600.0,1958.0,3853.0,1654.0,4.210834125301557,70.94816872578404,25895.0,277715.0,6.1401086256098685,35.38617324864218,0.4234557672834392,,,80.07456503728253,3.129890453834116,10.655435883273498,7.134309122710117,Los Angeles,Los Angeles County,34.13,-118.33,13901.0,CA
90069,20401.0,41.9,86403.0,82735.0,9.73481692073918,4.6223224351747465,777600.0,1966.0,3158.0,1724.0,1.8963954542285435,73.61779265146761,10110.0,283075.0,8.381942061663644,39.24807607470222,0.0784275280623498,,,77.6383510612225,3.460614675751189,12.17587373167982,7.509435811970001,West Hollywood,Los Angeles County,34.09,-118.38,14781.0,CA
90071,0.0,-666666666.0,-666666666.0,-666666666.0,,,-666666666.0,-666666666.0,-666666666.0,-666666666.0,,,-666666666.0,-666666666.0,,,,,,,,,,Los Angeles,Los Angeles County,34.053,-118.255,0.0,CA
90073,944.0,55.9,-666666666.0,11695.0,48.83474576271186,6.038135593220339,-666666666.0,-666666666.0,-666666666.0,-666666666.0,51.42857142857143,15.714285714285714,,,20.021186440677965,5.720338983050848,3.2838983050847457,,,48.19915254237288,34.21610169491525,18.53813559322034,8.474576271186441,Los Angeles,Los Angeles County,34.059,-118.451,4.0,CA
90077,8936.0,49.2,184722.0,110727.0,4.162936436884512,2.081468218442256,1744400.0,1970.0,4001.0,2371.0,0.0,77.74136627174187,,,4.252461951656222,25.35810205908684,0.5035810205908684,,,82.78871978513877,2.764100268576544,6.7032229185317815,9.232318710832589,Los Angeles,Los Angeles County,34.1,-118.45,3888.0,CA
90079,0.0,-666666666.0,-666666666.0,-666666666.0,,,-666666666.0,-666666666.0,-666666666.0,-666666666.0,,,-666666666.0,-666666666.0,,,,,,,,,,Los Angeles,Los Angeles County,34.053,-118.245,0.0,CA
90089,3846.0,19.1,-666666666.0,6764.0,0.3900156006240249,9.646385855434218,-666666666.0,1946.0,-666666666.0,-666666666.0,8.321377331420374,10.9038737446198,,,0.1040041601664066,0.2340093603744149,0.0,,,49.9739989599584,6.344253770150806,11.284451378055122,32.085283411336455,Los Angeles,Los Angeles County,34.022,-118.286,31.0,CA
90090,0.0,-666666666.0,-666666666.0,-666666666.0,,,-666666666.0,-666666666.0,-666666666.0,-666666666.0,,,-666666666.0,-666666666.0,,,,,,,,,,Dodgertown,Los Angeles County,34.07,-118.24,0.0,CA
90094,8568.0,35.0,136250.0,82803.0,10.469187675070028,2.07749766573296,889100.0,2006.0,4001.0,2751.0,0.5711954304365565,83.84332925336598,,,0.8520074696545284,29.94864612511672,0.1517273576097105,,,54.31839402427638,11.017740429505135,10.620915032679738,26.108776844070963,Playa Vista,Los Angeles County,33.98,-118.42,3168.0,CA
90095,0.0,-666666666.0,-666666666.0,-666666666.0,,,-666666666.0,-666666666.0,-666666666.0,-666666666.0,,,-666666666.0,-666666666.0,,,,,,,,,,Los Angeles,Los Angeles County,34.071,-118.443,2.0,CA
90201,102878.0,28.9,39498.0,12721.0,27.91170123836,4.262330138610782,348600.0,1957.0,1806.0,1140.0,6.765703979686276,72.46493746885308,,,12.556620463072766,2.812068663854274,3.071599370127724,,,77.52677929197691,0.8689904547133498,94.3739186220572,0.8203891988568984,Bell Gardens,Los Angeles County,33.98,-118.17,24940.0,CA
90210,20016.0,47.1,149732.0,111084.0,7.658872901678657,2.453037569944045,2000001.0,1963.0,4001.0,2383.0,0.4670235789953297,73.44800091126552,1400.0,160540.0,9.2326139088729,25.1898481215028,1.0191846522781776,,,85.4216626698641,0.9392486011191048,4.016786570743405,8.393285371702637,Beverly Hills,Los Angeles County,34.1,-118.42,9563.0,CA
90211,8019.0,41.9,71402.0,61991.0,10.487591969073453,3.554059109614665,1242300.0,1951.0,4001.0,1819.0,2.714493456131847,73.6548715462918,,,9.028557176705323,24.34218730515027,0.3117595710188303,,,80.60855468262875,2.119965082928046,8.704327222845741,11.709689487467266,Beverly Hills,Los Angeles County,34.065,-118.381,4052.0,CA
90212,13207.0,40.6,103032.0,73331.0,9.358673430756417,2.922692511546907,1641000.0,1944.0,4001.0,2013.0,2.007380073800738,64.6789667896679,,,4.944347694404483,26.34209131521163,0.2347240099946997,,,81.31294010751874,1.370485348678731,6.594987506625275,10.229423790414174,Beverly Hills,Los Angeles County,34.06,-118.4,6170.0,CA
90220,51713.0,32.4,54014.0,17800.0,19.409046081256164,5.253998027575271,266700.0,1957.0,1662.0,1154.0,6.038404443805967,75.72187904036777,72400.0,456480.0,15.305629145475992,4.449558138185756,3.4053332817666737,,,35.96967880416916,37.06418115367509,58.33349447914451,0.8837236284880011,Compton,Los Angeles County,33.87,-118.24,13498.0,CA
90221,54259.0,29.6,46008.0,14049.0,23.55553917322472,5.551152804143092,301500.0,1953.0,1738.0,1135.0,6.198205266513019,73.42715637718825,,,14.086142391124053,2.204242614128532,3.7357857682596434,,,44.44055364087064,20.89054350430344,77.08582907904679,0.8275124864077849,Compton,Los Angeles County,33.88,-118.2,12368.0,CA
90222,32585.0,27.9,40719.0,13813.0,26.300444990026087,4.962406015037594,289700.0,1957.0,1637.0,1151.0,4.915155061439438,74.01153556800134,34165.0,267655.0,15.804818167868651,3.065827834893356,3.26530612244898,,,41.50682829522786,27.26407856375633,69.94322541046493,0.797913150222495,Compton,Los Angeles County,33.91,-118.24,8026.0,CA
90230,32657.0,39.4,79242.0,42370.0,11.164528278776372,3.604127752089904,658500.0,1965.0,2525.0,1621.0,4.702102803738318,77.57593457943925,40750.0,360730.0,8.423921364485409,20.78880485041492,1.3871451756131916,,,61.1323759071562,7.716569188841596,31.81859938144961,17.004011391125946,Culver City,Los Angeles County,34.0,-118.4,13344.0,CA
90232,14865.0,40.7,82254.0,50533.0,9.411368987554658,2.267070299360915,896700.0,1961.0,3334.0,1657.0,3.6391117311940473,76.15393558888502,14250.0,164675.0,7.238479650184998,23.148335015136222,0.9754456777665658,,,67.09048099562732,6.2832156071308445,26.162125798856373,15.425496131853349,Culver City,Los Angeles County,34.02,-118.39,6944.0,CA
90240,26339.0,35.6,81205.0,30648.0,6.272068035992255,2.707012415049926,530800.0,1957.0,2568.0,1469.0,1.8961121733588275,79.18260038240918,11930.0,289890.0,12.50237290709594,11.093815254945138,2.433653517597479,,,70.0254375640685,2.771555488059532,73.73856258779756,7.32753711226698,Downey,Los Angeles County,33.96,-118.12,7991.0,CA
90241,44097.0,35.6,64222.0,25576.0,10.982606526521078,3.356237385763204,496300.0,1959.0,2414.0,1246.0,3.714878370733547,79.09202338299076,40870.0,498180.0,14.57015216454634,10.329500873075268,1.7234732521486722,,,66.01356101322085,2.372043449667778,75.80787808694468,6.855341633217679,Downey,Los Angeles County,33.94,-118.13,14316.0,CA
90242,42922.0,33.2,62402.0,22651.0,12.811611760868551,3.452774800801454,447000.0,1959.0,2226.0,1336.0,4.439959636730575,79.00100908173562,47490.0,463385.0,15.024928940869485,9.00470621126695,2.411350822422068,,,55.78724197381296,5.423791994781231,72.42439774474629,8.054144727645497,Downey,Los Angeles County,33.92,-118.14,13294.0,CA
90245,16929.0,38.7,92942.0,48205.0,8.701045543150807,3.6918896568019375,875600.0,1962.0,3309.0,1681.0,1.649025069637883,79.35376044568245,,,8.624254238289327,23.19097406816705,0.8624254238289326,,,75.86980920314254,1.7484789414613977,17.862838915470494,9.037745879851142,El Segundo,Los Angeles County,33.92,-118.4,7410.0,CA
90247,47969.0,37.3,46076.0,22287.0,19.458400216806687,4.415351581229544,397000.0,1964.0,2032.0,1168.0,4.761904761904762,75.87301587301587,,,17.7635556296775,11.15720569534491,2.168066876524422,,,25.679084408680605,18.159644770581,48.34789134649461,24.65133732202047,Gardena,Los Angeles County,33.89,-118.3,16620.0,CA
90248,10899.0,42.9,58703.0,27571.0,11.08358565005964,3.477383246169373,424900.0,1964.0,2066.0,1219.0,3.3251231527093594,81.2807881773399,6440.0,104490.0,17.52454353610423,13.808606294155426,1.6698779704560052,,,32.16808881548766,14.983025965684924,41.058812735113314,32.74612349756858,Gardena,Los Angeles County,33.87,-118.29,3573.0,CA
90249,26286.0,40.5,53964.0,25783.0,12.443886479494788,3.20703035836567,420000.0,1956.0,2114.0,1144.0,5.688596870407193,79.79597129765713,,,14.73027467092749,10.906946663623222,1.2630297496766338,,,25.405158639580005,28.39153922239976,36.90938141976718,15.04983641482158,Gardena,Los Angeles County,33.9,-118.32,9214.0,CA
90250,97371.0,33.2,49417.0,23118.0,16.30567622803504,4.8494931755861606,466200.0,1964.0,2289.0,1140.0,6.325208944121122,75.57869863912835,165645.0,919775.0,14.1921105873412,9.779092337554305,2.702036540653788,,,33.696891271528486,22.18833122798369,54.90649166589642,7.556664715366998,Hawthorne,Los Angeles County,33.91,-118.35,32600.0,CA
90254,19750.0,39.5,124849.0,88305.0,4.703797468354431,2.3797468354430378,1220500.0,1968.0,3910.0,2035.0,0.7331872577111074,78.86398112253498,3825.0,314510.0,5.660759493670886,36.89620253164557,0.2329113924050632,,,85.76202531645569,1.1949367088607594,9.017721518987342,6.030379746835443,Hermosa Beach,Los Angeles County,33.86,-118.4,10162.0,CA
90255,75636.0,31.4,40325.0,13886.0,25.928129462160875,4.246655031995346,357800.0,1949.0,1763.0,992.0,10.023317270324888,66.76822633297061,155375.0,649110.0,12.27854460838754,3.0289809085620605,3.2154000740388176,,,62.95811518324607,1.0629858797398064,96.74361415199112,0.7245227140515098,Huntington Park,Los Angeles County,33.98,-118.21,19118.0,CA
90260,35614.0,36.1,58792.0,23261.0,14.659965182231709,3.650249901724041,450200.0,1960.0,2113.0,1365.0,3.5089711560299794,80.07040654099478,,,14.23597461672376,9.712472623125738,2.7124164654349414,,,44.81945302409165,9.65912281686977,58.15128881900376,11.548829112146908,Lawndale,Los Angeles County,33.89,-118.35,10879.0,CA
90262,71306.0,29.3,45897.0,14528.0,21.85510335736123,4.181976271281519,345000.0,1955.0,1829.0,1123.0,5.649235147634294,73.83137673425827,92765.0,617020.0,14.226011836311107,3.036210136594396,2.929627240344431,,,57.50287493338569,8.216699856954534,87.99259529352369,1.061621742910835,Lynwood,Los Angeles County,33.93,-118.2,15266.0,CA
90263,1868.0,19.7,-666666666.0,13605.0,0.0,6.156316916488223,-666666666.0,-666666666.0,-666666666.0,-666666666.0,3.765060240963856,14.457831325301203,,,0.1070663811563169,1.873661670235546,0.0,,,51.82012847965738,5.5139186295503215,18.79014989293362,29.44325481798716,Malibu,Los Angeles County,34.037,-118.706,0.0,CA
90265,18119.0,49.4,137672.0,103495.0,7.964015674154202,2.825763011203709,1692300.0,1974.0,4001.0,2579.0,0.8071216617210683,67.92878338278932,,,6.385562117114631,25.448424305977152,0.3642585131629781,,,86.51691594458855,1.9813455488713505,9.18924885479331,5.011314090181577,Malibu,Los Angeles County,34.1,-118.8,9033.0,CA
90266,35698.0,43.7,148899.0,89867.0,3.823743627093955,2.5911815787999326,1694900.0,1964.0,4001.0,2393.0,1.0854982314916453,79.58287596048298,7395.0,404080.0,4.72575494425458,28.629054849011148,0.2633200739537229,,,79.79718751750798,0.5714605860272284,8.555101126113508,10.6392514986834,Manhattan Beach,Los Angeles County,33.89,-118.4,14929.0,CA
90270,27597.0,29.0,37553.0,13319.0,25.78178787549372,4.464253360872559,350800.0,1952.0,1784.0,1000.0,8.41058486431822,72.99005562110231,,,14.139218030945392,2.224879515889408,3.391673007935645,,,78.62811175127732,0.5435373410153278,97.70264883864188,0.1811791136717759,Maywood,Los Angeles County,33.99,-118.19,6761.0,CA
90272,22927.0,47.6,180962.0,124168.0,4.182841191608148,1.8493479303877525,2000001.0,1964.0,4001.0,2364.0,1.0450412791305257,77.98098024871983,,,2.564661752518864,27.443625419810704,0.3271252235355694,,,87.87892005059537,0.4623369825969381,5.56112880010468,5.56112880010468,Pacific Palisades,Los Angeles County,34.08,-118.54,9815.0,CA
90274,25374.0,50.7,158497.0,81257.0,4.748955623866951,1.6434145187987703,1455300.0,1964.0,4001.0,2606.0,0.537144015404885,83.48028782811392,,,5.351935051627651,26.956727358713643,0.4059273271853078,,,68.5465437061559,1.2611334436825097,9.017104122329943,23.831481043587925,Palos Verdes Peninsula,Los Angeles County,33.3,-118.5,9941.0,CA
90275,42606.0,49.4,124384.0,60938.0,4.471201239262076,1.837769328263625,1051900.0,1966.0,3518.0,2391.0,1.2530767509509957,78.77041843812934,,,5.825470590996574,24.96362014739708,0.54217715814674,,,60.22625921231752,1.9574707787635544,10.658123269023145,28.75886025442426,Rancho Palos Verdes,Los Angeles County,33.76,-118.36,16236.0,CA
90277,34922.0,43.2,101532.0,63222.0,5.489376324380047,2.46835805509421,956400.0,1966.0,3287.0,1916.0,1.2631686611435,77.48286795540554,13755.0,460215.0,6.820915182406506,27.27507015634844,0.3608040776587824,,,79.8951950060134,2.2450031498768683,13.638966840387148,9.074508905560965,Redondo Beach,Los Angeles County,33.83,-118.39,18062.0,CA
90278,40808.0,39.6,107242.0,51917.0,4.849539306018428,3.232209370711625,767100.0,1973.0,3150.0,1802.0,1.3311780926119616,80.90710278596558,,,8.243481670260733,24.67898451284061,0.6910409723583611,,,67.99892178004313,3.487061360517546,18.25867476965301,14.435894922564204,Redondo Beach,Los Angeles County,33.87,-118.37,16655.0,CA
90280,95420.0,31.6,47281.0,15898.0,19.231817229092435,5.452735275623559,351000.0,1951.0,1837.0,1072.0,7.054695359850808,70.04146933968052,145245.0,853795.0,14.138545378327397,3.883881785789143,3.42171452525676,,,60.61098302242716,0.9306225110039824,95.24627960595264,0.6088870257807587,South Gate,Los Angeles County,33.94,-118.19,24160.0,CA
90290,5714.0,45.9,103553.0,56822.0,6.300315015750788,4.217710885544277,931800.0,1967.0,3903.0,1970.0,2.177925433739387,64.82096714654854,,,6.230311515575779,23.99369968498425,0.0,,,89.51697584879244,1.5400770038501923,4.427721386069304,4.252712635631782,Topanga,Los Angeles County,34.09,-118.61,2867.0,CA
90291,27170.0,38.4,88078.0,71411.0,11.074714758925284,4.987118145012881,1324200.0,1957.0,3538.0,1861.0,3.0086386654751265,63.27673518022044,,,6.783216783216783,32.92234081707766,1.0820758189179245,,,82.84873021715127,5.752668384247332,19.197644460802355,3.3198380566801617,Venice,Los Angeles County,33.99,-118.46,16212.0,CA
90292,22328.0,39.8,103948.0,77900.0,11.286277319957003,3.372447151558581,860200.0,1979.0,3892.0,2638.0,0.8191925102399064,73.01053247513165,,,5.472948763883912,32.91383016839843,0.5329630956646363,,,76.20924399856682,7.676460050161232,7.457004657828735,8.554281619491222,Marina Del Rey,Los Angeles County,33.98,-118.45,14585.0,CA
